transmission,mileage,tax,mpg,fuel type,engine size,price_cad,car_age
Semi-Auto,16852.0,30.0,64.2,Diesel,2.1,36211.200000000004,9.0
Semi-Auto,43855.0,145.0,61.4,Diesel,2.1,35475.200000000004,9.0
Semi-Auto,19560.0,30.0,64.2,Diesel,2.1,41363.200000000004,9.0
Semi-Auto,16302.0,145.0,45.6,Petrol,1.5,42283.200000000004,7.0
Semi-Auto,10934.0,145.0,45.6,Petrol,1.5,43203.200000000004,7.0
Semi-Auto,14379.0,145.0,46.3,Petrol,1.5,36763.200000000004,7.0
Semi-Auto,3999.0,145.0,28.8,Petrol,3.0,79083.2,6.0
Semi-Auto,14285.0,145.0,46.3,Petrol,1.5,36763.200000000004,7.0
Semi-Auto,5276.0,145.0,54.3,Diesel,2.0,55198.16,7.0
Semi-Auto,7578.0,145.0,47.1,Petrol,1.5,48721.36,7.0
Semi-Auto,13936.0,145.0,46.3,Petrol,1.5,36763.200000000004,7.0
Semi-Auto,15096.0,145.0,61.4,Diesel,2.0,35843.200000000004,8.0
Semi-Auto,4737.0,145.0,45.6,Petrol,1.5,45963.200000000004,7.0
Semi-Auto,6894.0,145.0,45.6,Petrol,1.5,45963.200000000004,7.0
Semi-Auto,15554.0,260.0,35.3,Petrol,3.0,63259.200000000004,10.0
Automatic,4944.0,145.0,58.9,Diesel,2.1,46515.200000000004,8.0
Semi-Auto,9062.0,145.0,57.7,Diesel,2.0,55200.0,7.0
Automatic,7811.0,145.0,45.6,Petrol,1.5,45963.200000000004,7.0
Automatic,25845.0,30.0,64.2,Diesel,2.1,34003.200000000004,10.0
Semi-Auto,44335.0,30.0,64.2,Diesel,2.1,31795.2,10.0
Semi-Auto,14203.0,145.0,46.3,Petrol,1.5,36763.200000000004,7.0
Semi-Auto,9477.0,145.0,56.5,Diesel,2.0,53323.200000000004,7.0
Semi-Auto,19358.0,145.0,61.4,Diesel,2.0,40995.200000000004,7.0
Semi-Auto,13708.0,145.0,61.4,Diesel,2.0,48723.200000000004,7.0
Semi-Auto,14636.0,145.0,61.4,Diesel,2.0,48723.200000000004,7.0
Semi-Auto,14284.0,145.0,61.4,Diesel,2.0,47803.200000000004,7.0
Semi-Auto,9477.0,145.0,61.4,Diesel,2.0,49643.200000000004,7.0
Semi-Auto,16900.0,145.0,47.1,Petrol,1.5,47435.200000000004,7.0
Semi-Auto,14568.0,145.0,46.3,Petrol,1.5,36763.200000000004,7.0
Semi-Auto,1980.0,145.0,44.1,Petrol,1.5,62155.200000000004,7.0
Semi-Auto,2986.0,145.0,53.3,Diesel,2.0,55163.200000000004,7.0
Semi-Auto,2090.0,145.0,46.3,Petrol,1.5,57923.200000000004,7.0
Semi-Auto,3162.0,145.0,46.3,Petrol,1.5,58843.200000000004,7.0
Semi-Auto,4010.0,145.0,61.4,Diesel,2.0,56120.0,7.0
Semi-Auto,4688.0,145.0,61.4,Diesel,2.0,56083.200000000004,7.0
Semi-Auto,2330.0,145.0,57.7,Diesel,2.0,61603.200000000004,7.0
Semi-Auto,2190.0,145.0,53.3,Diesel,2.0,55163.200000000004,7.0
Semi-Auto,2143.0,145.0,54.3,Diesel,1.6,55163.200000000004,7.0
Manual,2332.0,145.0,47.1,Petrol,1.6,39523.200000000004,7.0
Semi-Auto,17259.0,20.0,65.7,Diesel,2.1,31243.2,10.0
Manual,11972.0,30.0,65.7,Diesel,1.6,29476.800000000003,10.0
Semi-Auto,57881.0,20.0,64.2,Diesel,2.1,31263.440000000002,10.0
Semi-Auto,10467.0,150.0,32.8,Petrol,4.0,78246.0,8.0
Semi-Auto,32228.0,125.0,58.9,Diesel,2.1,39044.8,9.0
Automatic,8514.0,145.0,58.9,Diesel,2.1,48677.200000000004,9.0
Automatic,58873.0,20.0,67.3,Diesel,2.1,36478.0,11.0
Automatic,16900.0,30.0,64.2,Diesel,2.1,39640.96,9.0
Automatic,2001.0,145.0,64.2,Diesel,2.0,65320.0,7.0
Automatic,2001.0,145.0,61.4,Diesel,2.0,64860.0,7.0
Semi-Auto,1854.0,145.0,46.3,Petrol,1.5,58843.200000000004,7.0
Semi-Auto,1995.0,145.0,64.2,Diesel,2.0,57003.200000000004,7.0
Semi-Auto,2998.0,145.0,47.1,Petrol,1.5,54243.200000000004,7.0
Semi-Auto,3466.0,145.0,30.4,Petrol,3.0,72680.0,7.0
Semi-Auto,16548.0,145.0,46.3,Petrol,1.5,49091.200000000004,7.0
Semi-Auto,38436.0,0.0,134.5,Hybrid,2.0,34555.200000000004,10.0
Automatic,6388.0,145.0,57.7,Diesel,2.0,61240.72,7.0
Automatic,4501.0,145.0,64.2,Diesel,2.0,54556.0,7.0
Semi-Auto,3398.0,145.0,27.2,Petrol,4.0,119600.0,7.0
Automatic,6435.0,145.0,44.1,Petrol,2.0,54988.4,7.0
Automatic,5877.0,145.0,44.1,Petrol,2.0,55098.8,7.0
Automatic,22919.0,145.0,47.1,Petrol,2.0,44095.6,9.0
Automatic,13037.0,145.0,57.7,Diesel,2.0,51014.0,8.0
Semi-Auto,10042.0,145.0,56.5,Diesel,2.0,52099.600000000006,7.0
Automatic,23274.0,160.0,44.1,Petrol,2.0,46533.6,10.0
Automatic,4001.0,145.0,51.4,Diesel,2.0,52348.0,7.0
Manual,32910.0,20.0,70.6,Diesel,2.1,27011.2,9.0
Semi-Auto,22894.0,145.0,47.1,Petrol,2.0,42283.200000000004,9.0
Semi-Auto,22422.0,145.0,61.4,Diesel,2.1,36763.200000000004,9.0
Semi-Auto,23589.0,30.0,64.2,Diesel,2.1,34923.200000000004,9.0
Semi-Auto,29198.0,30.0,64.2,Diesel,2.1,36763.200000000004,9.0
Automatic,19402.0,145.0,44.1,Petrol,2.0,45043.200000000004,9.0
Automatic,46295.0,30.0,64.2,Diesel,2.1,36763.200000000004,9.0
Semi-Auto,26057.0,260.0,35.8,Petrol,3.0,54795.200000000004,10.0
Semi-Auto,34.0,145.0,47.1,Petrol,1.5,54243.200000000004,7.0
Automatic,18941.0,145.0,58.9,Diesel,2.1,45963.200000000004,9.0
Automatic,13973.0,145.0,54.3,Diesel,2.1,44123.200000000004,9.0
Semi-Auto,6643.0,145.0,44.1,Petrol,2.0,54280.0,7.0
Semi-Auto,5090.0,145.0,61.4,Diesel,2.0,50563.200000000004,7.0
Semi-Auto,6955.0,30.0,64.2,Diesel,2.1,43083.6,9.0
Semi-Auto,6922.0,145.0,44.1,Petrol,2.0,54280.0,7.0
Semi-Auto,13864.0,145.0,61.4,Diesel,2.0,44123.200000000004,7.0
Semi-Auto,3131.0,145.0,42.2,Petrol,1.5,46147.200000000004,7.0
Semi-Auto,15275.0,145.0,44.1,Petrol,2.0,49643.200000000004,7.0
Semi-Auto,45588.0,20.0,64.2,Diesel,2.1,30691.2,10.0
Semi-Auto,11827.0,145.0,60.1,Diesel,2.1,42283.200000000004,8.0
Semi-Auto,2857.0,145.0,30.4,Petrol,3.0,71760.0,7.0
Semi-Auto,3049.0,145.0,61.4,Diesel,2.0,55163.200000000004,7.0
Semi-Auto,1568.0,145.0,60.1,Diesel,1.6,55163.200000000004,7.0
Semi-Auto,29909.0,125.0,60.1,Diesel,2.1,42283.200000000004,9.0
Semi-Auto,40197.0,0.0,134.5,Hybrid,2.0,34555.200000000004,10.0
Semi-Auto,1250.0,145.0,61.4,Diesel,2.0,57003.200000000004,7.0
Semi-Auto,3748.0,145.0,44.1,Petrol,1.5,52403.200000000004,8.0
Semi-Auto,14568.0,145.0,46.3,Petrol,1.5,37683.200000000004,7.0
Semi-Auto,7268.0,145.0,46.3,Petrol,1.5,50195.200000000004,7.0
Semi-Auto,10982.0,145.0,44.1,Petrol,1.5,51483.200000000004,7.0
Semi-Auto,7043.0,145.0,45.6,Petrol,1.5,45963.200000000004,7.0
Automatic,5477.0,145.0,58.9,Diesel,2.1,51851.200000000004,7.0
Semi-Auto,3436.0,145.0,44.1,Petrol,1.5,43571.200000000004,7.0
Semi-Auto,9103.0,145.0,29.1,Petrol,3.0,81843.2,7.0
Semi-Auto,3446.0,145.0,46.3,Petrol,1.5,63443.200000000004,7.0
Semi-Auto,14843.0,145.0,61.4,Diesel,2.0,47435.200000000004,7.0
Semi-Auto,9238.0,150.0,48.7,Petrol,2.0,39560.0,9.0
Semi-Auto,3950.0,145.0,42.2,Petrol,2.0,62269.280000000006,7.0
Automatic,2791.0,145.0,64.2,Diesel,2.0,64376.08,7.0
Automatic,1843.0,145.0,30.4,Petrol,3.0,82776.08,7.0
Semi-Auto,38824.0,20.0,64.2,Diesel,2.1,27106.88,12.0
Automatic,25833.0,145.0,50.4,Petrol,2.0,35063.04,8.0
Semi-Auto,22842.0,30.0,62.8,Diesel,2.1,38036.48,9.0
Automatic,20134.0,145.0,34.0,Petrol,3.0,61846.08,9.0
Semi-Auto,41603.0,30.0,64.2,Diesel,2.1,31263.440000000002,9.0
Semi-Auto,37000.0,0.0,74.3,Hybrid,2.1,36781.6,11.0
Semi-Auto,8317.0,145.0,61.4,Diesel,2.0,51317.600000000006,7.0
Semi-Auto,58502.0,20.0,64.2,Diesel,2.1,26661.600000000002,11.0
Semi-Auto,25584.0,145.0,50.4,Petrol,2.0,34021.6,9.0
Manual,46384.0,125.0,53.3,Petrol,2.0,25024.0,10.0
Semi-Auto,18285.0,145.0,61.4,Diesel,2.1,42283.200000000004,8.0
Semi-Auto,1752.0,145.0,29.7,Petrol,3.0,81843.2,7.0
Manual,34691.0,20.0,68.9,Diesel,2.1,29403.2,9.0
Semi-Auto,3999.0,145.0,29.7,Petrol,3.0,84603.2,7.0
Semi-Auto,8202.0,145.0,44.1,Petrol,1.5,55163.200000000004,7.0
Semi-Auto,77043.0,20.0,64.2,Diesel,2.1,21620.0,12.0
Semi-Auto,46078.0,125.0,52.3,Petrol,2.0,24453.600000000002,12.0
Semi-Auto,9613.0,150.0,61.4,Diesel,2.0,55108.0,7.0
Semi-Auto,77043.0,20.0,64.2,Diesel,2.1,21620.0,12.0
Semi-Auto,5550.0,145.0,64.2,Diesel,2.0,51501.600000000006,7.0
Semi-Auto,30199.0,30.0,64.2,Diesel,2.1,30709.600000000002,9.0
Automatic,6037.0,145.0,46.3,Petrol,1.5,42117.6,7.0
Automatic,5450.0,145.0,57.7,Diesel,2.0,53341.600000000006,7.0
Automatic,13337.0,145.0,61.4,Diesel,2.0,36229.6,7.0
Semi-Auto,13757.0,145.0,44.1,Petrol,1.5,54243.200000000004,7.0
Semi-Auto,54000.0,20.0,64.2,Diesel,2.1,26680.0,11.0
Semi-Auto,2669.0,145.0,48.7,Diesel,2.0,65303.44,6.0
Semi-Auto,22079.0,145.0,67.3,Diesel,2.1,45083.68,9.0
Semi-Auto,27993.0,30.0,61.4,Diesel,2.1,37703.44,9.0
Automatic,2430.0,145.0,55.4,Diesel,2.0,76343.44,7.0
Semi-Auto,51304.0,150.0,60.1,Diesel,2.1,33594.72,9.0
Semi-Auto,29963.0,20.0,64.2,Diesel,2.1,30067.440000000002,11.0
Semi-Auto,22547.0,300.0,34.5,Petrol,4.0,75403.2,9.0
Semi-Auto,35464.0,30.0,64.2,Diesel,2.1,31081.280000000002,11.0
Semi-Auto,53600.0,30.0,64.2,Diesel,2.1,27585.280000000002,12.0
Automatic,6602.0,145.0,44.1,Petrol,1.6,41779.04,7.0
Automatic,3946.0,145.0,57.7,Diesel,2.0,56436.48,7.0
Semi-Auto,24698.0,145.0,47.1,Petrol,2.0,42524.240000000005,9.0
Semi-Auto,9463.0,145.0,46.3,Petrol,1.5,48163.840000000004,7.0
Semi-Auto,25340.0,145.0,60.1,Diesel,2.1,34408.0,8.0
Manual,25820.0,125.0,53.3,Petrol,2.0,26324.88,9.0
Automatic,23570.0,145.0,61.4,Diesel,2.1,34776.0,8.0
Semi-Auto,35800.0,30.0,64.2,Diesel,2.1,30912.0,10.0
Semi-Auto,57843.0,150.0,53.3,Diesel,2.1,18565.600000000002,11.0
Automatic,52379.0,125.0,52.3,Petrol,2.0,23184.0,12.0
Semi-Auto,10592.0,145.0,67.3,Diesel,2.1,46920.0,8.0
Automatic,22700.0,145.0,54.3,Diesel,2.1,46169.28,9.0
Semi-Auto,11457.0,145.0,47.1,Petrol,2.0,43057.840000000004,9.0
Semi-Auto,18955.0,30.0,61.4,Diesel,2.1,38660.240000000005,9.0
Semi-Auto,32390.0,150.0,65.7,Diesel,1.6,31116.24,9.0
Semi-Auto,48000.0,20.0,64.2,Diesel,2.1,27861.280000000002,11.0
Semi-Auto,53227.0,125.0,52.3,Petrol,2.0,26293.600000000002,11.0
Semi-Auto,3239.0,145.0,65.7,Diesel,1.6,38621.6,7.0
Semi-Auto,36836.0,30.0,65.7,Diesel,1.6,26477.600000000002,10.0
Semi-Auto,10240.0,145.0,61.4,Diesel,2.1,43240.0,8.0
Semi-Auto,3560.0,145.0,29.4,Petrol,3.0,73590.8,7.0
Automatic,3000.0,145.0,57.7,Diesel,2.0,54740.0,6.0
Semi-Auto,14232.0,145.0,47.1,Petrol,1.5,48163.840000000004,7.0
Automatic,5552.0,145.0,44.1,Petrol,2.0,56995.840000000004,7.0
Manual,30000.0,125.0,53.3,Petrol,2.0,29204.48,9.0
Automatic,11890.0,145.0,60.1,Diesel,1.6,50960.64,7.0
Automatic,12157.0,300.0,32.8,Petrol,4.0,72378.24,9.0
Automatic,19067.0,145.0,35.8,Petrol,3.0,58261.76,9.0
Semi-Auto,48000.0,20.0,65.7,Diesel,2.1,29609.280000000002,9.0
Automatic,17009.0,145.0,61.4,Diesel,2.0,66884.0,7.0
Automatic,30124.0,160.0,43.5,Petrol,2.0,44053.28,9.0
Semi-Auto,7109.0,145.0,60.1,Diesel,1.6,51115.200000000004,7.0
Automatic,6650.0,145.0,64.2,Diesel,1.6,67012.8,7.0
Automatic,6374.0,145.0,30.4,Petrol,3.0,66405.6,7.0
Automatic,1987.0,145.0,44.1,Petrol,2.0,73583.44,7.0
Automatic,11347.0,145.0,30.4,Petrol,3.0,89223.44,7.0
Automatic,4811.0,145.0,61.4,Diesel,2.0,71743.44,7.0
Manual,25820.0,125.0,53.3,Petrol,2.0,26324.88,9.0
Semi-Auto,34650.0,145.0,61.4,Diesel,2.1,33948.0,8.0
Manual,33273.0,20.0,65.7,Diesel,2.1,26532.800000000003,9.0
Automatic,45024.0,20.0,64.2,Diesel,2.1,23910.8,11.0
Manual,47709.0,20.0,65.7,Diesel,2.1,23918.16,11.0
Manual,22852.0,125.0,53.3,Petrol,2.0,23910.8,11.0
Semi-Auto,4500.0,145.0,44.1,Petrol,1.5,42136.0,8.0
Semi-Auto,15674.0,145.0,60.1,Diesel,1.6,45070.8,7.0
Automatic,11900.0,145.0,47.1,Petrol,1.5,45337.6,7.0
Semi-Auto,7532.0,145.0,42.2,Petrol,2.0,56745.600000000006,7.0
Automatic,12836.0,145.0,44.1,Petrol,1.5,39265.6,7.0
Semi-Auto,15275.0,145.0,45.6,Petrol,1.5,45889.6,7.0
Automatic,5149.0,145.0,44.1,Petrol,1.5,40369.6,7.0
Automatic,37.0,145.0,44.1,Petrol,2.0,53249.600000000006,7.0
Automatic,80612.0,200.0,42.8,Petrol,2.0,37725.520000000004,10.0
Automatic,4200.0,145.0,47.1,Petrol,2.0,41889.44,8.0
Semi-Auto,32373.0,145.0,61.4,Diesel,2.1,42301.6,8.0
Semi-Auto,25066.0,145.0,64.2,Diesel,2.1,34757.6,9.0
Semi-Auto,20077.0,20.0,67.3,Diesel,2.1,42117.6,10.0
Semi-Auto,11000.0,145.0,57.7,Diesel,2.0,50581.600000000006,7.0
Semi-Auto,34499.0,20.0,65.7,Diesel,2.1,29237.600000000002,10.0
Semi-Auto,9290.0,145.0,36.2,Petrol,3.0,62357.600000000006,8.0
Semi-Auto,12055.0,145.0,40.9,Petrol,4.0,61989.600000000006,8.0
Semi-Auto,2200.0,145.0,29.4,Petrol,3.0,69533.6,7.0
Semi-Auto,11674.0,145.0,64.2,Diesel,2.0,48097.6,7.0
Semi-Auto,16684.0,145.0,60.1,Diesel,1.6,48649.6,7.0
Semi-Auto,33022.0,30.0,64.2,Diesel,2.1,35401.6,9.0
Semi-Auto,7926.0,145.0,57.7,Diesel,2.0,56561.600000000006,7.0
Semi-Auto,14751.0,145.0,61.4,Diesel,2.0,45337.6,7.0
Automatic,55842.0,165.0,44.1,Petrol,2.0,36790.8,9.0
Semi-Auto,19870.0,150.0,41.5,Petrol,2.0,36790.8,8.0
Automatic,3970.0,145.0,43.5,Petrol,2.0,50305.600000000006,7.0
Automatic,9507.0,145.0,47.1,Petrol,2.0,46000.0,9.0
Semi-Auto,16045.0,145.0,58.9,Diesel,2.0,43037.6,8.0
Semi-Auto,42164.0,30.0,64.2,Diesel,2.1,29051.760000000002,11.0
Automatic,20000.0,145.0,64.2,Diesel,2.1,32181.600000000002,9.0
Automatic,19500.0,145.0,35.3,Petrol,3.0,64381.600000000006,8.0
Semi-Auto,31467.0,30.0,64.2,Diesel,2.1,36340.0,10.0
Semi-Auto,17329.0,20.0,68.9,Diesel,2.1,34960.0,9.0
Semi-Auto,15750.0,145.0,48.7,Petrol,2.0,38069.6,8.0
Automatic,4167.0,145.0,61.4,Diesel,2.0,66039.44,7.0
Semi-Auto,40312.0,125.0,52.3,Petrol,2.0,27848.4,11.0
Automatic,3500.0,145.0,64.2,Diesel,2.0,53350.8,7.0
Automatic,3500.0,145.0,48.7,Diesel,2.0,57950.8,7.0
Semi-Auto,2499.0,145.0,55.4,Diesel,2.0,73588.96,6.0
Semi-Auto,2499.0,145.0,55.4,Diesel,2.0,73588.96,6.0
Automatic,3485.0,145.0,46.3,Petrol,1.5,45990.8,7.0
Semi-Auto,3610.0,145.0,44.1,Petrol,2.0,52246.8,7.0
Automatic,4158.0,145.0,46.3,Petrol,1.5,46908.96,7.0
Semi-Auto,9009.0,145.0,55.4,Petrol,2.0,45988.96,8.0
Semi-Auto,12137.0,145.0,67.3,Diesel,2.1,44150.8,8.0
Semi-Auto,25270.0,135.0,74.3,Hybrid,2.1,40388.0,9.0
Semi-Auto,19870.0,145.0,32.8,Petrol,4.0,91981.6,8.0
Semi-Auto,35270.0,30.0,65.7,Diesel,2.1,43056.0,9.0
Semi-Auto,14105.0,145.0,61.4,Diesel,2.1,40402.72,9.0
Automatic,8940.0,30.0,64.2,Diesel,2.1,34040.0,11.0
Semi-Auto,21064.0,125.0,52.3,Petrol,2.0,28510.800000000003,11.0
Semi-Auto,54000.0,30.0,64.2,Diesel,2.1,29237.600000000002,11.0
Semi-Auto,1237.0,145.0,46.3,Petrol,1.5,49661.6,7.0
Semi-Auto,36688.0,30.0,64.2,Diesel,1.6,34021.6,10.0
Semi-Auto,6877.0,145.0,61.4,Diesel,2.1,45061.6,7.0
Semi-Auto,37188.0,20.0,67.3,Diesel,2.1,39560.0,10.0
Semi-Auto,10530.0,145.0,46.3,Petrol,1.5,43221.6,7.0
Semi-Auto,21590.0,145.0,47.1,Petrol,2.0,42310.8,9.0
Semi-Auto,7859.0,145.0,40.4,Petrol,2.0,45797.6,8.0
Semi-Auto,60597.0,20.0,64.2,Diesel,2.1,26036.0,11.0
Manual,32254.0,30.0,65.7,Diesel,1.6,27600.0,10.0
Semi-Auto,25399.0,20.0,68.9,Diesel,2.1,41390.8,10.0
Semi-Auto,23136.0,30.0,64.2,Diesel,2.1,35870.8,9.0
Semi-Auto,26853.0,20.0,67.3,Diesel,2.1,41206.8,9.0
Semi-Auto,17257.0,145.0,50.4,Petrol,2.0,35870.8,9.0
Automatic,48054.0,145.0,64.2,Diesel,2.1,27590.800000000003,9.0
Manual,9098.0,30.0,64.2,Diesel,2.1,34950.8,10.0
Automatic,4499.0,145.0,64.2,Diesel,2.0,53350.8,7.0
Automatic,4600.0,145.0,61.4,Diesel,2.0,49569.6,7.0
Semi-Auto,8763.0,145.0,61.4,Diesel,2.0,46809.6,7.0
Semi-Auto,13046.0,145.0,61.4,Diesel,2.0,43681.6,7.0
Automatic,25374.0,30.0,64.2,Diesel,2.1,32089.600000000002,10.0
Automatic,4999.0,145.0,61.4,Diesel,2.0,55641.600000000006,7.0
Automatic,1999.0,145.0,46.3,Petrol,1.5,51796.0,7.0
Automatic,4999.0,145.0,44.1,Petrol,1.5,60609.600000000006,7.0
Automatic,4999.0,145.0,51.4,Diesel,2.0,58401.600000000006,7.0
Automatic,4999.0,145.0,64.2,Diesel,2.0,56028.0,7.0
Automatic,2960.0,145.0,55.4,Diesel,2.0,59873.600000000006,7.0
Automatic,4721.0,145.0,64.2,Diesel,2.0,66039.44,7.0
Semi-Auto,32924.0,20.0,67.3,Diesel,2.1,40463.44,10.0
Semi-Auto,24900.0,30.0,61.4,Diesel,2.1,38844.240000000005,9.0
Semi-Auto,35517.0,145.0,49.6,Petrol,2.0,33434.64,8.0
Automatic,8252.0,145.0,45.6,Petrol,1.5,44531.68,7.0
Automatic,10335.0,145.0,57.7,Diesel,2.0,56002.240000000005,7.0
Automatic,4463.0,145.0,57.7,Diesel,2.0,57437.44,7.0
Automatic,4938.0,145.0,61.4,Diesel,2.0,52377.44,7.0
Semi-Auto,14107.0,145.0,61.4,Diesel,2.0,48568.64,7.0
Semi-Auto,2780.0,145.0,61.4,Diesel,2.0,57021.600000000006,6.0
Automatic,5824.0,145.0,54.3,Diesel,1.6,51501.600000000006,7.0
Automatic,4824.0,145.0,64.2,Diesel,2.0,53341.600000000006,7.0
Semi-Auto,7419.0,145.0,64.2,Diesel,2.0,45981.6,7.0
Semi-Auto,10079.0,145.0,45.6,Petrol,1.5,46901.6,7.0
Semi-Auto,14640.0,145.0,61.4,Diesel,2.0,39173.6,7.0
Semi-Auto,10010.0,145.0,46.3,Petrol,1.5,45981.6,8.0
Semi-Auto,9160.0,150.0,45.6,Petrol,1.5,44141.6,7.0
Semi-Auto,36798.0,30.0,64.2,Diesel,2.1,31261.600000000002,11.0
Semi-Auto,14085.0,145.0,56.5,Diesel,2.0,49477.6,8.0
Semi-Auto,45595.0,145.0,134.5,Hybrid,2.0,34282.880000000005,9.0
Automatic,10062.0,145.0,54.3,Diesel,2.0,56425.44,7.0
Semi-Auto,9339.0,145.0,54.3,Diesel,2.0,58651.840000000004,7.0
Automatic,5019.0,145.0,46.3,Petrol,1.5,49433.44,7.0
Semi-Auto,8351.0,145.0,56.5,Diesel,2.0,53038.0,7.0
Semi-Auto,10267.0,145.0,60.1,Diesel,2.1,39545.28,8.0
Automatic,8013.0,145.0,44.1,Petrol,1.5,54070.240000000005,7.0
Semi-Auto,15488.0,145.0,46.3,Petrol,1.5,43280.48,8.0
Semi-Auto,14812.0,145.0,64.2,Diesel,1.6,34593.840000000004,9.0
Semi-Auto,18758.0,150.0,50.4,Petrol,2.0,34030.8,9.0
Semi-Auto,8439.0,145.0,60.1,Diesel,1.6,48668.0,7.0
Semi-Auto,11828.0,145.0,64.2,Diesel,2.1,35870.8,8.0
Semi-Auto,6877.0,145.0,42.2,Petrol,2.0,59800.0,7.0
Semi-Auto,250.0,145.0,29.1,Petrol,3.0,99360.0,6.0
Semi-Auto,6983.0,145.0,60.1,Diesel,2.1,47380.0,8.0
Semi-Auto,13695.0,145.0,61.4,Diesel,2.0,36340.0,7.0
Semi-Auto,11980.0,145.0,56.5,Diesel,2.0,49670.8,7.0
Semi-Auto,10179.0,145.0,54.3,Diesel,2.0,51428.0,8.0
Automatic,11471.0,145.0,57.7,Diesel,2.0,58927.840000000004,7.0
Semi-Auto,9305.0,145.0,67.3,Diesel,2.1,44568.48,8.0
Semi-Auto,7050.0,145.0,43.5,Petrol,2.0,52237.600000000006,7.0
Automatic,4074.0,145.0,44.1,Petrol,1.5,47637.6,7.0
Semi-Auto,13924.0,145.0,46.3,Petrol,1.5,36763.200000000004,7.0
Semi-Auto,11581.0,145.0,58.9,Diesel,2.0,47803.200000000004,7.0
Semi-Auto,3846.0,145.0,60.1,Diesel,1.6,51483.200000000004,7.0
Automatic,2075.0,145.0,44.1,Petrol,1.5,51483.200000000004,8.0
Semi-Auto,6096.0,145.0,44.1,Petrol,1.5,54243.200000000004,7.0
Semi-Auto,10204.0,145.0,29.1,Petrol,3.0,78936.0,7.0
Semi-Auto,10261.0,145.0,29.4,Petrol,3.0,69000.0,7.0
Semi-Auto,4396.0,145.0,61.4,Diesel,2.0,50600.0,7.0
Semi-Auto,4998.0,145.0,44.1,Petrol,2.0,53360.0,7.0
Semi-Auto,8610.0,145.0,29.4,Petrol,3.0,68043.2,7.0
Semi-Auto,16093.0,145.0,64.2,Diesel,2.1,39306.08,9.0
Automatic,3001.0,145.0,44.1,Petrol,2.0,57676.64,7.0
Automatic,8233.0,145.0,29.4,Petrol,3.0,70146.32,8.0
Semi-Auto,10879.0,145.0,54.3,Diesel,2.0,53069.28,8.0
Semi-Auto,10871.0,145.0,56.5,Diesel,2.0,50140.0,7.0
Automatic,3098.0,145.0,42.2,Petrol,2.0,50581.600000000006,7.0
Semi-Auto,4025.0,145.0,42.2,Petrol,2.0,60517.600000000006,7.0
Automatic,4759.0,145.0,61.4,Diesel,2.0,56101.600000000006,7.0
Automatic,5144.0,145.0,61.4,Diesel,2.0,56101.600000000006,7.0
Automatic,1544.0,145.0,64.2,Diesel,2.0,53341.600000000006,7.0
Automatic,2225.0,145.0,28.5,Petrol,4.0,99341.6,7.0
Semi-Auto,999.0,145.0,28.0,Petrol,4.0,121421.6,6.0
Automatic,32019.0,125.0,60.1,Diesel,2.1,32549.600000000002,11.0
Semi-Auto,24.0,145.0,42.2,Petrol,2.0,60710.8,7.0
Semi-Auto,11522.0,145.0,57.7,Diesel,2.0,48934.8,8.0
Automatic,8090.0,145.0,46.3,Petrol,1.5,39918.8,8.0
Automatic,5983.0,145.0,36.2,Petrol,3.0,67150.8,8.0
Automatic,42104.0,20.0,65.7,Diesel,2.1,26946.800000000003,9.0
Automatic,34765.0,260.0,35.3,Petrol,3.0,58778.8,10.0
Automatic,16274.0,145.0,36.2,Petrol,3.0,56570.8,9.0
Semi-Auto,53000.0,125.0,60.1,Diesel,2.1,32014.16,10.0
Automatic,50.0,145.0,54.3,Diesel,1.6,68670.64,7.0
Automatic,50.0,145.0,61.4,Diesel,2.0,70878.64,7.0
Semi-Auto,9.0,145.0,60.1,Diesel,1.6,49670.8,7.0
Automatic,4829.0,145.0,29.1,Petrol,3.0,78926.8,7.0
Semi-Auto,7499.0,145.0,44.1,Petrol,1.5,59790.8,7.0
Automatic,33219.0,145.0,64.2,Diesel,2.1,31270.800000000003,9.0
Automatic,7264.0,145.0,45.6,Petrol,1.5,42349.44,7.0
Automatic,901.0,145.0,45.6,Petrol,1.5,49451.840000000004,7.0
Semi-Auto,11226.0,145.0,45.6,Petrol,1.5,64525.12,7.0
Semi-Auto,4384.0,145.0,217.3,Hybrid,2.0,86112.0,6.0
Semi-Auto,16323.0,145.0,61.4,Diesel,2.1,34768.64,9.0
Semi-Auto,34527.0,30.0,61.4,Diesel,2.1,28518.16,12.0
Automatic,5650.0,145.0,58.9,Diesel,2.1,53350.8,7.0
Semi-Auto,1.0,145.0,57.7,Diesel,2.0,55190.8,7.0
Semi-Auto,1.0,145.0,46.3,Diesel,2.0,57030.8,7.0
Semi-Auto,1.0,145.0,54.3,Diesel,1.6,49670.8,7.0
Automatic,7396.0,145.0,57.7,Diesel,2.0,51510.8,7.0
Semi-Auto,9.0,145.0,42.8,Petrol,2.0,55190.8,7.0
Semi-Auto,6004.0,145.0,54.3,Diesel,2.0,51428.0,7.0
Automatic,24080.0,125.0,50.4,Petrol,2.0,31188.0,10.0
Automatic,5325.0,145.0,44.1,Petrol,2.0,75300.16,7.0
Automatic,32673.0,30.0,64.2,Diesel,2.1,31335.2,11.0
Automatic,8299.0,145.0,46.3,Petrol,1.5,47950.4,8.0
Automatic,4390.0,145.0,42.8,Petrol,2.0,56837.600000000006,7.0
